urls,products,most_similar_urls
https://distinctive-interiors.com/products/,['No products found'],"['https://www.theimporter.co.nz/products/bookshelf-rosewood', 'https://www.elementsconcept.com.sg/collections/lighting/products/light-shade', 'https://singaporetradingpost.com/products/decorative-white-carved-console']"
https://runyonsfinefurniture.com/products/alf-bar-stool,['No products found'],"['https://www.theimporter.co.nz/products/bookshelf-rosewood', 'https://www.elementsconcept.com.sg/collections/lighting/products/light-shade', 'https://singaporetradingpost.com/products/decorative-white-carved-console']"
https://www.comfortfurniture.com.sg/sale/products/office,"[' Stellar Ergonomic Chair', ' Terrazzo Table', ' Apex Workstation / Study Table - W1200', ' Apex Workstation / Study Table - W1500', ' Apex Workstation / Study Table - W1800', ' Bingo Midback Office Chair - Black', ' Bingo Midback Office Chair - Grey', ' Customisable Colour', ' Blot Castors - Full Upholstery - Green', ' Boost Folding Seminar Table - W1200 (Nestable)', ' Boost Folding Seminar Table - W1500 (Nestable)', ' Brody Study Table (Storage) - W1400', ' Butcher x Tito Height Adjustable Table - W1200', ' Butcher x Tito Height Adjustable Table - W1500', ' Butcher x Tito Height Adjustable Table - W1800', ' Carson Console Table (Storage) - W1200', ' Carson Study Table (Storage) - W1200', ' Denver Console Table (Storage) – W1200 - Maple', ' Denver Study Table (Storage) – W1200 - Maple', ' Dynamo Armchair w/ Castors (Nestable)', ' Dynamo Tablet Armchair w/ Castors (Nestable)', ' Dynamo Tablet Armchair w/ Fixed Glides (Nestable)', ' Edgar Study Table - W1000', ' Eloyd Midback Office Chair', ' Era Tablet Armchair w/ Castors (Nestable)', ' Fitch Midback Office Barchair', ' Hancisco Armchair –', ' Jack Folding Seminar Table', ' Kasa Midback Office Chair', ' Lami x Tito Height Adjustable Table - W1200', ' Lami x Tito Height Adjustable Table - W1500', ' Lami x Tito Height Adjustable Table - W1800', ' Leon Training Armchair w/ Castors (Nestable)', ' Custom', ' Madeline Foldable Portable Table - W1500', ' Madeline Foldable Portable Table - W1800', ' Pash Folding Seminar Table - W1800 (Nestable)', ' Rib L-Shaped Acoustic Screen - PET', ' Velo Dual-Sided Height Adjustable Table - W1400', ' Baton Sleep Mattress FAQ']","['https://gingerjarfurniture.com/products/page/3/', 'https://sika-design.com/products/belladonna-nature', 'https://ifortifi.ca/products/pl103']"
https://karladubois.com/products/wooster-convertible-crib,['No products found'],"['https://www.theimporter.co.nz/products/bookshelf-rosewood', 'https://www.elementsconcept.com.sg/collections/lighting/products/light-shade', 'https://singaporetradingpost.com/products/decorative-white-carved-console']"
https://brownsquirrelfurniture.com/furniture/rest-bedrooms/rest-beds/sleep-queen/products/laurel-sleigh/,['No products found'],"['https://signaturefinefurniture.ca/products/jacobson-bed', 'https://superdealfurnituregallery.com/products/tristan-5-piece-kitchen-set', 'https://thedesigndepot.co.nz/products/']"
https://viesso.com/products/haru-bed,"[' Azara Collection by Greenington', ' Bok by Ethnicraft', ' Breeze by Harbour Outdoor', ' Currant Collection by Greenington', ' Ekka by Mamagreen', ' Ferm', ' Hayman by Harbour Outdoor', ' Jack by Ethnicraft', ' Mono by Mamagreen', ' Zudu by Mam', ' Ekka', ' Vera', ' Zudu by Mamagreen']","['https://www.myconcept.com.hk/products/moo', 'https://www.fentonandfenton.com.au/products/gift-card&media=http://cdn.shopify.com/s/files/1/1909/9637/products/GiftVouchers_Product_1024x1024.jpg&description=Gift%20Card%20%23Art-Lover%20%23Birthday%20%23Colour-Lover', 'https://www.aarniooriginals.com/collections/shop/products/pony']"
https://floydhome.com/products/the-floyd-hat,"['fa 2.0', ' Sectional', ' Easy Chair', ' Haworth® Poppy Chair', ' Haworth® Veda Chair', ' Haworth® Fern Chair', ' Leg 3 Ways', ' The Sofa 2.0', ' The Magna Sectional', ' The', 'ere Easy Chair', ' Floyd Bed']","['https://www.perchfurniture.com/products/hoyt-chair', 'https://www.couchpotatocompany.com/collections/best-sellers/products/ro-armchair', 'https://www.waynesfinefurnitureandbedding.com/search/products/?s=power+recliners&pp=120']"
https://www.mybudgetfurniture.com/products/3pc-sectional,['No products found'],"['https://signaturefinefurniture.ca/products/jacobson-bed', 'https://superdealfurnituregallery.com/products/tristan-5-piece-kitchen-set', 'https://thedesigndepot.co.nz/products/']"
https://www.fiveelementsfurniture.com/collections/sola-office-collection/products/sola-lift-desk,['No products found'],"['https://signaturefinefurniture.ca/products/jacobson-bed', 'https://superdealfurnituregallery.com/products/tristan-5-piece-kitchen-set', 'https://thedesigndepot.co.nz/products/']"
https://www.fads.co.uk/products/living/sofas/sofa-beds/,"[' Grey Silver Teal Kitson Corner Sofa Bed – Various Colours Available', ' Green Grey Orange Pink Brighton Velvet Sofa Bed – Various Colours Available', ' Nico Green Sofa Bed', ' Vogue Leather Sofa Bed']","['https://nyfurnitureoutlets.com/products/acme-furniture-versailles-classic-bed-king', 'https://midinmod.com/products/vendetta-bookcase%20via%20@https://twitter.com/midinmod?lang=en', 'https://panana.co.uk/products/3-seater-sofa-bed']"
https://test-danish-inspirations.pantheonsite.io/products/products/bedroom/page/3/,['No products found'],"['https://www.theimporter.co.nz/products/bookshelf-rosewood', 'https://www.elementsconcept.com.sg/collections/lighting/products/light-shade', 'https://singaporetradingpost.com/products/decorative-white-carved-console']"
https://www.hipvan.com/products/sleep-mattress?ref=nav_dropdown,[' Hip Van Atelier Pop-up'],"['https://www.zavedo.nz/collections/wall-hooks/products/soho-hook-50', 'https://woodshopfogoisland.ca/products/bertha-chair', 'https://homestreethome.ie/products/zinc-tray']"
https://dev-danish-inspirations.pantheonsite.io/products/products/bedroom/page/3/,['No products found'],"['https://www.theimporter.co.nz/products/bookshelf-rosewood', 'https://www.elementsconcept.com.sg/collections/lighting/products/light-shade', 'https://singaporetradingpost.com/products/decorative-white-carved-console']"
https://houseofhollingsworthblog.com/products/locker,['URL cannot be reached'],"['https://all3loops.com/products/personalized-coozies', 'https://zulufurniture.com/products/posh', 'https://calligarisla.com/products/living/sofas/metro/minimal-and-contemporary-modular-sofa']"
https://www.wardrobe-bunk-bed-sofa.uk/products/wardrobe-ava-4-3,"[' Wardrobe Bunk Bed Sofa', ' PANEL KIT']","['https://hemisphereliving.com.au/products/', 'https://www.efurnitureny.com/products/wardrobes-and-closets/wardrobe-closet-and-armoires', 'https://www.jarrahmarri.com.au/products/corner-tv-unit']"
https://dwell.co.uk/products/sleep/type/bed/,['No products found'],"['https://www.theimporter.co.nz/products/bookshelf-rosewood', 'https://www.elementsconcept.com.sg/collections/lighting/products/light-shade', 'https://singaporetradingpost.com/products/decorative-white-carved-console']"
https://www.hopewells.co.uk/products/living-dining/sofas-chairs/tetrad/tetrad-patna-chair,['No products found'],"['https://signaturefinefurniture.ca/products/jacobson-bed', 'https://superdealfurnituregallery.com/products/tristan-5-piece-kitchen-set', 'https://thedesigndepot.co.nz/products/']"
https://kokocollective.com.au/products/esme-natural-rattan-day-bed,"[' Esme Natural Rattan Day Bed', ' Esme rattan day bed', ' Petal Rattan Bedhead', ' Olive Rattan Bedhead', ' Arched Closed Webbing Bedhead', ' Chloe Natural Rattan Bedhead']","['https://finditstyleithome.com.au/products/dahlia-mirror-gold-1', 'https://www.furnitureworldsaskatoon.com/products/', 'https://adona.in/products/adona-adonica-fusion-king-bed-plywood']"
https://www.timothyoulton.com/products/living/sectional-sofas,"[' Leather, Linen, & Velvet Sectional Sofas by Timothy Oulton', ' Shabby Tufted Sectional Sofa', ' Shabby Sectional Sofa', ' Nest Sectional Sofa', ' Nest Small Sectional Sofa', ' Peak Sectional Sofa', ' Scrambler Sectional Sofa', ' Nirvana Medium Sectional Sofa', ' Nirvana Large Sectional Sofa', ' Cortado Sectional Sofa', ' Drift Sectional Sofa', ' Oasis Sectional Sofa', ' Shabby Curve Sectional Sofa']","['https://www.212concept.com/products/ikon-sofa', 'https://midinmod.com/products/vendetta-bookcase%20via%20@https://twitter.com/midinmod?lang=en', 'https://www.loomlan.com/collections/modern-furniture-sofa-loveseat-tufted-leather-blue-velvet/products/dean-92-california-casual-sofa']"
https://www.warmnordic.com/global/products/news,"[' Gesture Chair', ' Gesture Chair Colour', ' Forest Stewardship Council™', ' Fried Egg sofa', ' Fringe', ' Pragh Chair', ' Swing rocking chair', ' Wingman Lounge Chair', ' Noble Chair', ' Nordic', ' Classic Armchairs', ' History of Warm Nordic', ' Chair', ' Opal', ' Armchairs', ' Fried Egg Colour', ' Beak Bird', ' Svend Aage Holm-Sørensen']","['https://www.couchpotatocompany.com/collections/best-sellers/products/ro-armchair', 'https://floydhome.com/products/the-floyd-hat', 'https://taktcph.com/products/']"
https://www.royaloakfurniture.co.uk/products/pop-bench,"[' Arncliffe Pop Bench', ' Oak Bench', ' Oak Stool', ' Arncliffe Occasional Table', ' Pop Dining Table']","['https://mintffe.com.au/products/', 'https://ifortifi.ca/products/pl103', 'https://sika-design.com/products/belladonna-nature']"
https://mulamu.com/products/membership,['URL not responding'],"['https://www.jaimesfurniture.com/products/junior-beds-1', 'https://mulamu.com/products/membership', 'https://allstatefurniturenj.com/products/bayonne-bedroom-collection']"
http://www.genesisfurniturelv.com/products/,['No products found'],"['https://www.theimporter.co.nz/products/bookshelf-rosewood', 'https://www.elementsconcept.com.sg/collections/lighting/products/light-shade', 'https://singaporetradingpost.com/products/decorative-white-carved-console']"
https://daufurniture.com/products/style/transitional/dana-upholstered-bed/,['No products found'],"['https://www.theimporter.co.nz/products/bookshelf-rosewood', 'https://www.elementsconcept.com.sg/collections/lighting/products/light-shade', 'https://singaporetradingpost.com/products/decorative-white-carved-console']"
https://www.waynesfinefurnitureandbedding.com/search/products/?s=power+recliners&pp=120,"[' Sofa', ' Stationary Sofa', ' Motion Sofa', ' Power Motion Sofa', ' Station', ' Valderno 2-Piece Sectional with Chaise', ' Trail Boys 2-Piece Reclining Sectional', ' Tracling 3-Piece Sectional with Chaise', ' Top Tier Reclining Sectional with Chaise', ' Top Tier Reclining Sectional', ' Texline Power Reclining Sectional', ' Texline 4-Piece Power Reclining Sofa', ' Wynnlow Bed', ' Wynnlow Dresser', ' Ultra Luxury PT with Latex California King Mattress', ' Ultra Luxury pillow top mattress', ' Ultra Luxury Firm Tight Top with Memory Foam Mattress', ' Luxury firm mattress', ' Ultra Luxury ET with Memory Foam Mattress', ' Palisades Plush Mattress', ' queen mattress', ' Palisades Firm Mattress', ' Palisades ET Mattress', ' Euro top queen mattress', ' Mt Dana Firm California King Mattress', ' California king mattress', ' Mt Dana California King Euro Top Mattress', ' top California king mattress', ' Shop Accent Chairs', ' Wildau Accent Chair', ' Upshur Accent Chair', ' glider accent chair', ' Triptis Accent Chair', ' Tilden Accent Chair', ' Tartonelle Accent Chair', ' Sidewinder Accent Chair', ' Barcelona chair', ' Searcy Accent Chair', ' accent chair', ' Ryandale Accent Chair']","['https://www.stacksfurniture.co.nz/products/rapaki3seatsofa-fog', 'https://www.212concept.com/products/ikon-sofa', 'https://eurolivingfurniture.com/products/746-writing-desk']"
https://theodores.com/products/,[' American Leather Cattelan Italia Gamma'],"['https://www.classic2modern.com/products/100-sofa', 'https://onske.co.uk/products/gift-card', 'https://jubileefurniturelv.com/products/anette-modern-leather-bed']"
https://www.theoakfurnitureshop.com/products/country-trend-solid-oak-tv-stand-51/,['No products found'],"['https://www.theimporter.co.nz/products/bookshelf-rosewood', 'https://www.elementsconcept.com.sg/collections/lighting/products/light-shade', 'https://singaporetradingpost.com/products/decorative-white-carved-console']"
https://totalpatioaccessories.com/products/product07,"[' Apex Sofa', ' Louvre Outdoor Daybed', ' The All Wheather Dream Chair™ Cherry Red']","['https://www.stacksfurniture.co.nz/products/rapaki3seatsofa-fog', 'https://www.212concept.com/products/ikon-sofa', 'https://www.waynesfinefurnitureandbedding.com/search/products/?s=power+recliners&pp=120']"
https://www.groensfinefurniture.com/products/Miscellaneous/misc/394554.html,[' Custom-404'],"['https://reclaimedcharm.co/products/2-day-designs-dartboard-cabinet', 'https://minimalandmodern.ca/products/moes-home-collection-raw-city-at-large-wp-1105-37', 'https://suncoastsitra.shoptiqstore.com.sg/products/footstool&media=https://cdn.store-assets.com/s/257913/i/8659911_480x.jpeg&description=Footstool']"
https://yesterdaystreefurniture.com/products/gifts/,['No products found'],"['https://signaturefinefurniture.ca/products/jacobson-bed', 'https://superdealfurnituregallery.com/products/tristan-5-piece-kitchen-set', 'https://thedesigndepot.co.nz/products/']"
https://www.jensen-lewis.com/products/guardsman-gold-complete-plan,[' Guardsman Gold Complete Plus Plan'],"['https://jeffjonesfurniture.net/products/Ashley-Furniture/ashley/b69746.html', 'https://nativelifestyle.co.uk/products/cons-cesar01', 'https://uniquehomefurnishing.co.uk/products/hzh330']"
https://www.popandscott.com/products/raffia-sun,['No products found'],"['https://signaturefinefurniture.ca/products/jacobson-bed', 'https://superdealfurnituregallery.com/products/tristan-5-piece-kitchen-set', 'https://thedesigndepot.co.nz/products/']"
https://shophorne.com/products/sarpaneva-cast-iron-casserole,[' Skagerak by Fritz Hansen'],"['https://viesso.com/products/haru-bed', 'https://www.fentonandfenton.com.au/products/gift-card&media=http://cdn.shopify.com/s/files/1/1909/9637/products/GiftVouchers_Product_1024x1024.jpg&description=Gift%20Card%20%23Art-Lover%20%23Birthday%20%23Colour-Lover', 'https://www.myconcept.com.hk/products/moo']"
https://cultdesign.co.nz/products/molloy-chair,"[' Molloy Chair', ' Molloy Chair Nau']","['https://www.couchpotatocompany.com/collections/best-sellers/products/ro-armchair', 'https://www.perchfurniture.com/products/hoyt-chair', 'https://thonet.co.nz/products/all']"
https://www.gloster.com/en/products/materials/teak,[' Buffed Teak'],"['https://livingbydesign.net.au/products/sorensen-teak-bench-seat-dining', 'https://vintagehomeboutique.ca/products/zinolin-teak-oil', 'https://asianteakfurniture.com/products/bali-teak-bench-atf388']"
https://thebrick.com/products/tacoma-chest,['No products found'],"['https://www.theimporter.co.nz/products/bookshelf-rosewood', 'https://www.elementsconcept.com.sg/collections/lighting/products/light-shade', 'https://singaporetradingpost.com/products/decorative-white-carved-console']"
https://capsulehome.com/products/frey-sofa'%3EFrey%20Sofa%3C/a%3E%20and%20I%20wanted%20to%20share%20it%20with%20you,['No products found'],"['https://www.theimporter.co.nz/products/bookshelf-rosewood', 'https://www.elementsconcept.com.sg/collections/lighting/products/light-shade', 'https://singaporetradingpost.com/products/decorative-white-carved-console']"
